Name,ID,URL,Date,Time,Venue,City,Country,Latitude,Longitude,Genre,SubGenre,PriceRange,Currency
V-U2 An Immersive Concert Film at Sphere Las Vegas,1AvjZbpGki2XNCP,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-03-02-2025/event/1700616B0FFA33A5,2025-03-02,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Washington Wizards vs. Orlando Magic,1AvfZb8GkDloVyG,https://www.ticketmaster.com/washington-wizards-vs-orlando-magic-washington-district-of-columbia-03-21-2025/event/1500610EEB474E4C,2025-03-21,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,30.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,169ZkAx8KZAu1Ck5,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-23-2025/event/17006162413C9D5A,2025-02-23,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Chicago Blackhawks vs. Colorado Avalanche,vvG18ZbCCr5vLc,https://www.ticketmaster.com/chicago-blackhawks-vs-colorado-avalanche-chicago-illinois-04-02-2025/event/040060E39E2C17ED,2025-04-02,20:30:00,United Center,Chicago,United States Of America,41.88124412,-87.67427375,Hockey,NHL,35.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,169ZkAx8KZAu1Ck6,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-17-2025/event/17006162413C9D56,2025-02-17,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Atlanta Hawks vs Philadelphia 76ers,vvG1zZb8h0u46c,https://www.ticketmaster.com/atlanta-hawks-vs-philadelphia-76ers-atlanta-georgia-03-23-2025/event/0E006106E43551ED,2025-03-23,18:00:00,State Farm Arena,Atlanta,United States Of America,33.757796,-84.394569,Basketball,NBA,35.0,USD
Hamilton (Touring),G5vYZbK61cKsY,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-11-2025/event/1C006131CAB53C70,2025-01-11,13:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Pittsburgh Penguins vs. Ottawa Senators,17AOvOG6ul_PAPx,https://www.ticketmaster.com/pittsburgh-penguins-vs-ottawa-senators-pittsburgh-pennsylvania-03-30-2025/event/160060DAD9945962,2025-03-30,17:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,59.0,USD
Anaheim Ducks vs. Carolina Hurricanes,vvG10ZbunDZVJM,https://www.ticketmaster.com/anaheim-ducks-vs-carolina-hurricanes-anaheim-california-03-23-2025/event/090060DABB0349B7,2025-03-23,17:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,52.0,USD
Washington Wizards vs. Portland Trail Blazers,1AvfZb8GkDl8fyk,https://www.ticketmaster.com/washington-wizards-vs-portland-trail-blazers-washington-district-of-columbia-02-26-2025/event/1500610EEB414E46,2025-02-26,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,25.0,USD
Washington Wizards vs. Brooklyn Nets,1AvfZb8GkDlf7yN,https://www.ticketmaster.com/washington-wizards-vs-brooklyn-nets-washington-district-of-columbia-03-29-2025/event/1500610EEB504E63,2025-03-29,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,25.0,USD
Indiana Pacers vs. Toronto Raptors,vv17fZb8GkD-5Nmy,https://www.ticketmaster.com/indiana-pacers-vs-toronto-raptors-indianapolis-indiana-02-26-2025/event/0500610EE12E3BB9,2025-02-26,19:00:00,Gainbridge Fieldhouse,Indianapolis,United States Of America,39.764064,-86.155507,Basketball,NBA,12.0,USD
Chicago Blackhawks vs. Los Angeles Kings,vvG18ZbCCrAsrt,https://www.ticketmaster.com/chicago-blackhawks-vs-los-angeles-kings-chicago-illinois-03-20-2025/event/040060E39E1717A9,2025-03-20,19:30:00,United Center,Chicago,United States Of America,41.88124412,-87.67427375,Hockey,NHL,35.0,USD
Anaheim Ducks vs. St. Louis Blues,vvG10ZbunBHfJF,https://www.ticketmaster.com/anaheim-ducks-vs-st-louis-blues-anaheim-california-03-07-2025/event/090060DABAF14988,2025-03-07,19:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,52.0,USD
Hamilton (Touring),G5vYZbK61cSsS,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-11-2025/event/1C006131CAB73C73,2025-01-11,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Tucson Roadrunners vs. San Diego Gulls,17k8vOG62nSOK9L,https://www.ticketmaster.com/tucson-roadrunners-vs-san-diego-gulls-tucson-arizona-12-18-2024/event/190060FAB38135DF,2024-12-18,18:30:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Hamilton (Touring),G5vYZbK61mKsM,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-12-2025/event/1C006131CAB93C77,2025-01-12,13:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,169ZkAx8KZAC1Cku,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-25-2025/event/17006162413D9D5C,2025-02-25,21:30:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Washington Wizards vs. Sacramento Kings,1AvfZb8GkDl40yc,https://www.ticketmaster.com/washington-wizards-vs-sacramento-kings-washington-district-of-columbia-04-02-2025/event/1500610EEB564E6D,2025-04-02,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,19.0,USD
Hamilton (Touring),G5vYZbK61iNsl,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-10-2025/event/1C006131CAB23C6B,2025-01-10,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Hamilton (Touring),G5vYZbK61SdSe,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-18-2025/event/1C006131CACC3CC2,2025-01-18,13:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Washington Wizards vs. Indiana Pacers,1AvfZb8GkDlC7zm,https://www.ticketmaster.com/washington-wizards-vs-indiana-pacers-washington-district-of-columbia-02-12-2025/event/1500610EEB384E2E,2025-02-12,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,25.0,USD
New York Yankees v Tampa Bay Rays **Pinstripe Pass**,vvG1VZbKK1TKBx,https://www.ticketmaster.com/new-york-yankees-v-tampa-bay-tampa-florida-02-21-2025/event/0D006134CAFD3EA2,2025-02-21,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,35.0,USD
Hamilton (Touring),G5vYZbK61VdSa,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-19-2025/event/1C006131CAD03CC9,2025-01-19,13:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Charlotte Hornets vs. Washington Wizards,G5eVZbCHkLa24,https://www.ticketmaster.com/charlotte-hornets-vs-washington-wizards-charlotte-north-carolina-02-03-2025/event/2D0060EF067C93D5,2025-02-03,19:00:00,Spectrum Center ,Charlotte,United States Of America,35.225222,-80.839921,Basketball,NBA,17.0,USD
Washington Wizards vs. Toronto Raptors,1AvfZb8GkDl30yC,https://www.ticketmaster.com/washington-wizards-vs-toronto-raptors-washington-district-of-columbia-03-24-2025/event/1500610EEB4A4E4E,2025-03-24,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,23.0,USD
Tucson Roadrunners vs. San Diego Gulls,17k8vOG62nwDS9e,https://www.ticketmaster.com/tucson-roadrunners-vs-san-diego-gulls-tucson-arizona-12-16-2024/event/190060FAB2EF35C2,2024-12-16,18:30:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,169ZkAx8KZAG1Ckd,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-11-2025/event/17006162413B9D52,2025-02-11,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Philadelphia 76ers vs. Atlanta Hawks,1AdZZb8GkDbrVt-,https://www.ticketmaster.com/philadelphia-76ers-vs-atlanta-hawks-philadelphia-pennsylvania-04-11-2025/event/3000610ED87B4A61,2025-04-11,19:00:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Basketball,NBA,56.0,USD
Washington Wizards vs. Indiana Pacers,1AvfZb8GkDlKfy9,https://www.ticketmaster.com/washington-wizards-vs-indiana-pacers-washington-district-of-columbia-03-27-2025/event/1500610EEB4D4E57,2025-03-27,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,23.0,USD
Hamilton (Touring),G5vYZbK61SNSA,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-18-2025/event/1C006131CACE3CC5,2025-01-18,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Anaheim Ducks vs. Calgary Flames,vvG10Zbulv37V0,https://www.ticketmaster.com/anaheim-ducks-vs-calgary-flames-anaheim-california-04-09-2025/event/090060DAC1484D24,2025-04-09,19:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,38.0,USD
Hamilton (Touring),G5vYZbK61ldYX,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-08-2025/event/1C006131CAAC3C3E,2025-01-08,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,46.5,USD
The Spinners,vv17OZbpGkR01VuD,https://www.ticketmaster.com/the-spinners-warren-michigan-03-22-2025/event/0800616BE42B437B,2025-03-22,20:00:00,Andiamo Celebrity Showroom,Warren,United States Of America,42.5364483,-83.0373454,R&B,R&B,35.0,USD
Hamilton (Touring),G5vYZbK61wNwT,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-17-2025/event/1C006131CACA3CBF,2025-01-17,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Hamilton (Touring),G5vYZbK61lNs1,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-09-2025/event/1C006131CAAE3C4A,2025-01-09,13:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,46.5,USD
Hamilton (Touring),G5vYZbK61RKw6,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-12-2025/event/1C006131CABD3C87,2025-01-12,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,46.5,USD
Indiana Pacers vs. Washington Wizards,vv17fZb8GkD-_dY1,https://www.ticketmaster.com/indiana-pacers-vs-washington-wizards-indianapolis-indiana-04-08-2025/event/0500610EE1643C0A,2025-04-08,19:00:00,Gainbridge Fieldhouse,Indianapolis,United States Of America,39.764064,-86.155507,Basketball,NBA,12.0,USD
Hamilton (Touring),G5vYZbK61sSwO,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-16-2025/event/1C006131CAC73CA0,2025-01-16,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
CV Firebirds vs. Tucson Roadrunners: Teacher Appreciation Night,vvG1IZbomFfdHp,https://www.ticketmaster.com/cv-firebirds-vs-tucson-roadrunners-teacher-palm-desert-california-02-19-2025/event/0A00611B88503F16,2025-02-19,19:00:00,Acrisure Arena at Greater Palm Springs,Palm Desert,United States Of America,33.825315,-116.542747,Hockey,AHL,29.0,USD
New York Yankees v Houston Astros **Pinstripe Pass**,vvG1VZbKK5vKBi,https://www.ticketmaster.com/new-york-yankees-v-houston-astros-tampa-florida-03-01-2025/event/0D006134CB053EAC,2025-03-01,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,27.0,USD
Hamilton (Touring),G5vYZbK61idsP,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-09-2025/event/1C006131CAB03C65,2025-01-09,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Washington Wizards vs. Orlando Magic,1AvfZb8GkDlpfyV,https://www.ticketmaster.com/washington-wizards-vs-orlando-magic-washington-district-of-columbia-04-03-2025/event/1500610EEB594E74,2025-04-03,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,23.0,USD
Anaheim Ducks vs. Nashville Predators,vvG10ZbunBTfJV,https://www.ticketmaster.com/anaheim-ducks-vs-nashville-predators-anaheim-california-03-14-2025/event/090060DABAFD49B4,2025-03-14,19:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,52.0,USD
Hamilton,Z7r9jZ1A7F-oo,https://www.ticketmaster.com/event/Z7r9jZ1A7F-oo,2025-03-07,19:30:00,Keller Auditorium,Portland,United States Of America,45.497799,-122.693703,Theatre,Musical,,
Hamilton (Touring),G5vYZbK61RSw1,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-14-2025/event/1C006131CABF3C8A,2025-01-14,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,55.5,USD
Tucson Roadrunners vs. Abbotsford Canucks,17k8vOG62nUOSrb,https://www.ticketmaster.com/tucson-roadrunners-vs-abbotsford-canucks-tucson-arizona-01-24-2025/event/190060FAB6833798,2025-01-24,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4J,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4J,2024-11-29,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
New York Yankees v Detroit Tigers **Pinstripe Pass**,vvG1VZbKK1TSB0,https://www.ticketmaster.com/new-york-yankees-v-detroit-tigers-tampa-florida-02-23-2025/event/0D006134CAFF3EA4,2025-02-23,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,27.0,USD
Coachella Valley Firebirds vs. Tucson Roadrunners,vvG1IZbomFCdyN,https://www.ticketmaster.com/coachella-valley-firebirds-vs-tucson-roadrunners-palm-desert-california-01-08-2025/event/0A00611B88383E63,2025-01-08,19:00:00,Acrisure Arena at Greater Palm Springs,Palm Desert,United States Of America,33.825315,-116.542747,Hockey,AHL,29.0,USD
Hamilton (Touring),G5vYZbK61YNw3,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-15-2025/event/1C006131CAC23C92,2025-01-15,19:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,46.5,USD
Hamilton,Z7r9jZ1A7a60p,https://www.ticketmaster.com/event/Z7r9jZ1A7a60p,2025-02-04,19:30:00,Peace Center,Greenville,United States Of America,34.848202,-82.403503,Theatre,Musical,,
Hamilton (Touring),G5vYZbK61sdwq,https://www.ticketmaster.com/hamilton-touring-sacramento-california-01-16-2025/event/1C006131CAC43C9D,2025-01-16,13:30:00,SAFE Credit Union Performing Arts Center,Sacramento,United States Of America,38.57741,-121.48936,Theatre,Musical,46.5,USD
Portland Trail Blazers vs. Washington Wizards,vvG1HZbClaLfE1,https://www.ticketmaster.com/portland-trail-blazers-vs-washington-wizards-portland-oregon-03-18-2025/event/0F0060EAC97D49CA,2025-03-18,19:00:00,Moda Center,Portland,United States Of America,45.53118896,-122.66645813,Basketball,NBA,10.0,USD
New York Yankees v Philadelphia Phillies **Pinstripe Pass**,vvG1VZbKK57dBX,https://www.ticketmaster.com/new-york-yankees-v-philadelphia-phillies-tampa-florida-03-14-2025/event/0D006134CB103EBE,2025-03-14,18:35:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,40.0,USD
Pinstripe Pass * New York Yankees v. Milwaukee Brewers,G5vVZboSCFgny,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-03-29-2025/event/1D00611CCE235AB9,2025-03-29,,Yankee Stadium,Bronx,United States Of America,40.8285237,-73.9276264,Baseball,MLB,25.0,USD
Tucson Roadrunners vs. Ontario Reign,17k8vOG62nMeKLH,https://www.ticketmaster.com/tucson-roadrunners-vs-ontario-reign-tucson-arizona-01-31-2025/event/190060FAB70937FC,2025-01-31,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Tucson Roadrunners vs. Rockford IceHogs,17k8vOG62nz1dIL,https://www.ticketmaster.com/tucson-roadrunners-vs-rockford-icehogs-tucson-arizona-03-01-2025/event/190060FAB8283A1F,2025-03-01,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Tucson Roadrunners vs. Ontario Reign,17k8vOG62nMdd-9,https://www.ticketmaster.com/tucson-roadrunners-vs-ontario-reign-tucson-arizona-02-01-2025/event/190060FAB70C3857,2025-02-01,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FYb8,https://www.ticketmaster.com/event/Z7r9jZ1A7FYb8,2024-12-28,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Tucson Roadrunners vs. Abbotsford Canucks,17k8vOG62nU-Krq,https://www.ticketmaster.com/tucson-roadrunners-vs-abbotsford-canucks-tucson-arizona-01-25-2025/event/190060FAB685379D,2025-01-25,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
New York Yankees v Boston Red Sox **Pinstripe Pass**,vvG1VZbKK5AdDk,https://www.ticketmaster.com/new-york-yankees-v-boston-red-tampa-florida-03-18-2025/event/0D006134CB143EC6,2025-03-18,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,40.0,USD
New York Yankees v Philadelphia Phillies **Pinstripe Pass**,vvG1VZbKK5kdD4,https://www.ticketmaster.com/new-york-yankees-v-philadelphia-phillies-tampa-florida-03-22-2025/event/0D006134CB183ED5,2025-03-22,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,40.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4S,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4S,2024-12-04,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
New York Yankees v Toronto Blue Jays **Pinstripe Pass**,vvG1VZbKK5ZSBI,https://www.ticketmaster.com/new-york-yankees-v-toronto-blue-tampa-florida-02-28-2025/event/0D006134CB033EA8,2025-02-28,18:35:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,27.0,USD
Hamilton,Z7r9jZ1A7a6-t,https://www.ticketmaster.com/event/Z7r9jZ1A7a6-t,2025-02-08,14:00:00,Peace Center,Greenville,United States Of America,34.848202,-82.403503,Theatre,Musical,,
Tucson Roadrunners vs. Abbotsford Canucks,17k8vOG62nMfS06,https://www.ticketmaster.com/tucson-roadrunners-vs-abbotsford-canucks-tucson-arizona-02-22-2025/event/190060FAB7533907,2025-02-22,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Tucson Roadrunners vs. Henderson Silver Knights,17k8vOG62ngQKbB,https://www.ticketmaster.com/tucson-roadrunners-vs-henderson-silver-knights-tucson-arizona-01-20-2025/event/190060FAB569363A,2025-01-20,18:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4s,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4s,2024-12-03,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
New York Yankees v Toronto Blue Jays **Pinstripe Pass**,vvG1VZbKK5eSBU,https://www.ticketmaster.com/new-york-yankees-v-toronto-blue-tampa-florida-03-07-2025/event/0D006134CB0B3EB6,2025-03-07,18:35:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,27.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4Y,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4Y,2024-12-01,15:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYp6,https://www.ticketmaster.com/event/Z7r9jZ1A7FYp6,2024-12-17,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Hamilton (Touring),G5viZb4JhE6WK,https://www.ticketmaster.com/hamilton-touring-chattanooga-tennessee-04-26-2025/event/1B0061599B9C7F53,2025-04-26,14:00:00,Soldiers and Sailors Memorial Auditorium,Chattanooga,United States Of America,35.048045,-85.305659,Theatre,Musical,99.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4M,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4M,2024-12-07,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbA,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbA,2024-12-23,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Tucson Roadrunners vs. Henderson Silver Knights,17k8vOG62nggS_j,https://www.ticketmaster.com/tucson-roadrunners-vs-henderson-silver-knights-tucson-arizona-01-21-2025/event/190060FAB5D7365C,2025-01-21,18:30:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FYb-,https://www.ticketmaster.com/event/Z7r9jZ1A7FYb-,2025-01-03,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
San Jose Barracuda vs. Tucson Roadrunners,G5vYZbCxI_V7m,https://www.ticketmaster.com/san-jose-barracuda-vs-tucson-roadrunners-san-jose-california-02-08-2025/event/1C0060E8A867412E,2025-02-08,14:00:00,Tech CU Arena,San Jose,United States Of America,37.319544,-121.865265,Hockey,AHL,15.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4y,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4y,2024-12-10,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYpd,https://www.ticketmaster.com/event/Z7r9jZ1A7FYpd,2024-12-13,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYp7,https://www.ticketmaster.com/event/Z7r9jZ1A7FYp7,2024-12-14,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbS,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbS,2025-01-12,14:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4z,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4z,2024-12-08,14:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4t,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4t,2024-11-30,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4U,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4U,2024-12-07,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
New York Yankees v St. Louis Cardinals **Pinstripe Pass**,vvG1VZbKK5ZKBJ,https://www.ticketmaster.com/new-york-yankees-v-st-louis-tampa-florida-02-26-2025/event/0D006134CB013EA6,2025-02-26,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,27.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbV,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbV,2025-01-14,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYpA,https://www.ticketmaster.com/event/Z7r9jZ1A7FYpA,2024-12-14,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbk,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbk,2024-12-26,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYba,https://www.ticketmaster.com/event/Z7r9jZ1A7FYba,2024-12-28,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYpF,https://www.ticketmaster.com/event/Z7r9jZ1A7FYpF,2024-12-18,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbe,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbe,2024-12-21,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FYpa,https://www.ticketmaster.com/event/Z7r9jZ1A7FYpa,2024-12-19,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
Harry Potter and the Cursed Child,Z7r9jZ1A7FY4g,https://www.ticketmaster.com/event/Z7r9jZ1A7FY4g,2024-12-06,19:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
New York Yankees v Pittsburgh Pirates **Pinstripe Pass**,vvG1VZbKK5vSBR,https://www.ticketmaster.com/new-york-yankees-v-pittsburgh-pirates-tampa-florida-03-03-2025/event/0D006134CB073EAF,2025-03-03,18:35:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,27.0,USD
Harry Potter and the Cursed Child,Z7r9jZ1A7FYbz,https://www.ticketmaster.com/event/Z7r9jZ1A7FYbz,2025-01-18,13:00:00,Lyric Theatre - NY,New York,United States Of America,40.7593,-73.990196,Performance Art,Performance Art,,
